time [s]; pendulum_position [deg]; pendulum_torque [Nm]; contact_force [N]; UTC_time[YY-MM-DD HH:MM:SS +-OFF]; fallen [bool]
;;;; 2020-12-21 11:58:36 +0100;
    0.021700;   -38.874820;     0.928288;     2.519067; ; 
    0.021800;   -38.526029;     0.977645;     2.592247; ; 
    0.021900;   -38.613226;     1.142169;     2.299527; ; 
    0.022000;   -38.560908;     0.994098;     2.226347; ; 
    0.022100;   -38.630666;     1.092812;     2.811787; ; 
    0.022200;   -38.682985;     1.076359;     2.372707; ; 
    0.022300;   -38.857380;     1.059907;     2.592247; ; 
    0.022400;   -38.857380;     1.405406;     3.104507; ; 
    0.022500;   -38.630666;     1.076359;     2.665427; ; 
    0.022600;   -38.613226;     0.862479;     2.519067; ; 
    0.022700;   -38.526029;     0.615694;     2.226347; ; 
    0.022800;   -38.456270;     0.878931;     2.592247; ; 
    0.022900;   -38.473710;     1.240883;     2.079987; ; 
    0.023000;   -38.613226;     1.191526;     2.445887; ; 
    0.023100;   -38.665545;     1.010550;     2.665427; ; 
    0.023200;   -38.717864;     0.747313;     2.445887; ; 
    0.023300;   -38.770182;     0.615694;     2.592247; ; 
    0.023400;   -38.752743;     0.747313;     2.153167; ; 
    0.023500;   -38.456270;     0.994098;     2.519067; ; 
    0.023600;   -38.717864;     1.076359;     2.738607; ; 
    0.023700;   -38.456270;     1.043455;     2.153167; ; 
    0.023800;   -38.264435;     0.994098;     2.299527; ; 
    0.023900;   -38.456270;     1.010550;     2.153167; ; 
    0.024000;   -38.508589;     0.780217;     2.445887; ; 
    0.024100;   -38.787622;     0.451171;     2.519067; ; 
    0.024200;   -38.805061;     0.467623;     2.665427; ; 
    0.024300;   -38.787622;     0.648599;     2.592247; ; 
    0.024400;   -38.665545;     0.846027;     2.299527; ; 
    0.024500;   -38.717864;     1.092812;     2.153167; ; 
    0.024600;   -38.717864;     0.928288;     2.299527; ; 
    0.024700;   -38.438831;     0.961193;     2.738607; ; 
    0.024800;   -38.578347;     0.878931;     2.372707; ; 
    0.024900;   -38.543468;     0.878931;     2.592247; ; 
    0.025000;   -38.508589;     0.846027;     2.665427; ; 
    0.025100;   -38.822501;     0.911836;     2.665427; ; 
    0.025200;   -38.752743;     1.027002;     2.445887; ; 
    0.025300;   -38.805061;     1.027002;     2.372707; ; 
    0.025400;   -38.613226;     1.043455;     2.372707; ; 
    0.025500;   -38.560908;     0.697956;     2.445887; ; 
    0.025600;   -38.456270;     0.418266;     2.519067; ; 
    0.025700;   -38.456270;     0.434718;     2.006807; ; 
    0.025800;   -38.438831;     0.681503;     2.226347; ; 
    0.025900;   -38.630666;     0.977645;     2.299527; ; 
    0.026000;   -38.752743;     1.027002;     2.445887; ; 
    0.026100;   -38.892259;     0.846027;     2.372707; ; 
    0.026200;   -38.770182;     0.697956;     2.665427; ; 
    0.026300;   -38.595787;     0.763765;     2.665427; ; 
    0.026400;   -38.630666;     0.895384;     2.811787; ; 
    0.026500;   -38.578347;     0.944741;     2.226347; ; 
    0.026600;   -38.543468;     0.895384;     2.445887; ; 
    0.026700;   -38.473710;     0.928288;     2.445887; ; 
    0.026800;   -38.508589;     0.878931;     2.372707; ; 
    0.026900;   -38.508589;     0.813122;     2.811787; ; 
    0.027000;   -38.543468;     0.319552;     2.445887; ; 
    0.027100;   -38.822501;     0.023410;     2.372707; ; 
    0.027200;   -38.613226;     0.171481;     2.372707; ; 
    0.027300;   -38.735303;     0.681503;     2.592247; ; 
    0.027400;   -38.560908;     1.158621;     2.592247; ; 
    0.027500;   -38.316754;     0.961193;     2.738607; ; 
    0.027600;   -38.438831;     0.533432;     2.665427; ; 
    0.027700;   -38.491149;     0.303100;     2.592247; ; 
    0.027800;   -38.334193;     0.401814;     2.445887; ; 
    0.027900;   -38.717864;     0.665051;     2.665427; ; 
    0.028000;   -38.717864;     0.730860;     2.519067; ; 
    0.028100;   -38.892259;     0.763765;     2.738607; ; 
    0.028200;   -38.473710;     0.730860;     2.519067; ; 
    0.028300;   -38.595787;     0.681503;     2.665427; ; 
    0.028400;   -38.438831;     0.796670;     2.372707; ; 
    0.028500;   -38.403952;     0.730860;     2.738607; ; 
    0.028600;   -38.456270;     0.813122;     2.738607; ; 
    0.028700;   -38.526029;     0.961193;     2.299527; ; 
    0.028800;   -38.560908;     1.125716;     2.372707; ; 
    0.028900;   -38.787622;     1.076359;     2.299527; ; 
    0.029000;   -38.752743;     1.076359;     2.738607; ; 
    0.029100;   -38.752743;     0.878931;     2.738607; ; 
    0.029200;   -38.648105;     0.813122;     2.592247; ; 
    0.029300;   -38.438831;     0.763765;     2.372707; ; 
    0.029400;   -38.508589;     0.829574;     2.006807; ; 
    0.029500;   -38.421391;     1.092812;     2.153167; ; 
    0.029600;   -38.473710;     1.142169;     2.519067; ; 
    0.029700;   -38.752743;     1.076359;     2.372707; ; 
    0.029800;   -38.630666;     1.175073;     2.445887; ; 
    0.029900;   -38.630666;     1.142169;     2.519067; ; 
    0.030000;   -38.665545;     0.582789;     2.811787; ; 
    0.030100;   -38.752743;     0.319552;     2.519067; ; 
    0.030200;   -38.508589;     0.467623;     2.519067; ; 
    0.030300;   -38.299314;     0.895384;     2.519067; ; 
    0.030400;   -38.543468;     1.372501;     2.372707; ; 
    0.030500;   -38.456270;     0.944741;     2.519067; ; 
    0.030600;   -38.648105;     0.714408;     2.665427; ; 
    0.030700;   -38.770182;     0.516980;     2.006807; ; 
    0.030800;   -38.700424;     0.615694;     2.519067; ; 
    0.030900;   -38.752743;     0.780217;     2.592247; ; 
    0.031000;   -38.543468;     0.566337;     2.811787; ; 
    0.031100;   -38.700424;     0.632146;     2.592247; ; 
    0.031200;   -38.403952;     0.681503;     2.006807; ; 
    0.031300;   -38.334193;     0.681503;     2.299527; ; 
    0.031400;   -38.403952;     0.928288;     2.226347; ; 
    0.031500;   -38.526029;     0.336004;     2.592247; ; 
    0.031600;   -38.630666;     0.500528;     2.445887; ; 
    0.031700;   -38.578347;     0.697956;     2.519067; ; 
    0.031800;   -38.735303;     0.911836;     2.226347; ; 
    0.031900;   -38.613226;     1.323144;     2.592247; ; 
    0.032000;   -38.508589;     0.648599;     2.299527; ; 
    0.032100;   -38.613226;     0.632146;     2.372707; ; 
    0.032200;   -38.386512;     0.763765;     2.299527; ; 
    0.032300;   -38.526029;     0.895384;     2.519067; ; 
    0.032400;   -38.526029;     1.257335;     2.592247; ; 
    0.032500;   -38.613226;     1.043455;     2.592247; ; 
    0.032600;   -38.578347;     0.977645;     2.445887; ; 
    0.032700;   -38.665545;     0.994098;     2.592247; ; 
    0.032800;   -38.613226;     0.911836;     2.372707; ; 
    0.032900;   -38.665545;     1.158621;     2.519067; ; 
    0.033000;   -38.526029;     0.336004;     2.592247; ; 
    0.033100;   -38.491149;     0.500528;     2.372707; ; 
    0.033200;   -38.473710;     0.632146;     2.372707; ; 
    0.033300;   -38.543468;     0.846027;     2.665427; ; 
    0.033400;   -38.438831;     1.109264;     2.372707; ; 
    0.033500;   -38.717864;     0.928288;     2.299527; ; 
    0.033600;   -38.578347;     0.763765;     2.445887; ; 
    0.033700;   -38.578347;     0.846027;     2.299527; ; 
    0.033800;   -38.700424;     0.944741;     1.933627; ; 
    0.033900;   -38.543468;     0.928288;     2.445887; ; 
    0.034000;   -38.438831;     0.796670;     2.445887; ; 
    0.034100;   -38.526029;     0.697956;     2.738607; ; 
    0.034200;   -38.700424;     0.911836;     2.592247; ; 
    0.034300;   -38.630666;     0.763765;     2.299527; ; 
    0.034400;   -38.613226;     0.434718;     2.445887; ; 
    0.034500;   -38.630666;     0.023410;     1.714087; ; 
    0.034600;   -38.717864;     0.155029;     2.079987; ; 
    0.034700;   -38.595787;     0.665051;     2.299527; ; 
    0.034800;   -38.508589;     1.076359;     2.372707; ; 
    0.034900;   -38.560908;     1.010550;     2.519067; ; 
    0.035000;   -38.386512;     0.697956;     2.811787; ; 
    0.035100;   -38.526029;     0.516980;     2.226347; ; 
    0.035200;   -38.508589;     0.599242;     2.372707; ; 
    0.035300;   -38.613226;     0.648599;     2.519067; ; 
    0.035400;   -38.770182;     0.780217;     2.519067; ; 
    0.035500;   -38.770182;     0.796670;     2.226347; ; 
    0.035600;   -38.752743;     0.665051;     2.299527; ; 
    0.035700;   -38.595787;     0.730860;     2.445887; ; 
    0.035800;   -38.526029;     0.665051;     2.445887; ; 
    0.035900;   -38.560908;     0.516980;     2.665427; ; 
    0.036000;   -38.526029;     0.270195;     2.665427; ; 
    0.036100;   -38.543468;     0.401814;     2.592247; ; 
    0.036200;   -38.613226;     0.763765;     2.519067; ; 
    0.036300;   -38.665545;     0.911836;     2.372707; ; 
    0.036400;   -38.682985;     1.010550;     2.372707; ; 
    0.036500;   -38.717864;     0.928288;     2.372707; ; 
    0.036600;   -38.752743;     0.862479;     2.665427; ; 
    0.036700;   -38.543468;     0.813122;     2.372707; ; 
    0.036800;   -38.456270;     0.796670;     2.665427; ; 
    0.036900;   -38.473710;     0.911836;     2.958147; ; 
    0.037000;   -38.473710;     0.977645;     2.592247; ; 
    0.037100;   -38.543468;     1.076359;     2.445887; ; 
    0.037200;   -38.630666;     1.158621;     2.372707; ; 
    0.037300;   -38.770182;     1.043455;     2.445887; ; 
    0.037400;   -38.735303;     0.862479;     2.519067; ; 
    0.037500;   -38.752743;     0.484075;     2.738607; ; 
    0.037600;   -38.752743;     0.599242;     2.519067; ; 
    0.037700;   -38.438831;     0.632146;     2.445887; ; 
    0.037800;   -38.491149;     0.780217;     2.153167; ; 
    0.037900;   -38.386512;     1.027002;     2.445887; ; 
    0.038000;   -38.665545;     0.911836;     2.592247; ; 
    0.038100;   -38.508589;     0.846027;     2.445887; ; 
